"Year","Cited by","Link","Affiliations","Funding Details","Language of Original Document"
"2013","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892109444&partnerID=40&md5=356b8d3d6329cb9b87391a3b2e88e3cc","SUNY College, Oneonta, NY, United States","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044894565&doi=10.4324%2f9781315666792&partnerID=40&md5=9074d80b90f08cf08e29bce30f7d0d1d","Ashoka University, India","","English"
"2022","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096649905&doi=10.1007%2fs10708-020-10334-w&partnerID=40&md5=0198f6f2640f9b6e831ce5b110c6093d","Department of Planning, School of Planning and Architecture, Bhopal, India; Department of Geography and Environmental Studies, California State University, San Bernadino, CA, United States; Department of Architecture, School of Planning and Architecture, Bhopal, India","Design Innovation Centre; Masters of Urban and Regional Planning Studio; Ministry of Education, India, MoE; Design and Innovation Centre, Indian Institute of Technology (BHU) Varanasi, DIC","English"
"1980","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250259742&doi=10.1007%2fBF01793837&partnerID=40&md5=a26ce091542c796e8232cb968d4589ba","Department of Philosophy, University of North Bengal, Dist. Darjeeling, West Bengal, India","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146733226&doi=10.1080%2f17448727.2022.2156193&partnerID=40&md5=7c90cb6dc3d522158cc1e24fefa48daa","Department of English, Salisbury University, Salisbury, MD, United States","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087705904&doi=10.4324%2f9781315546018-14&partnerID=40&md5=9802016f3a5392f137623460225b67e3","University of Bergen, Norway","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074235492&doi=10.18510%2fhssr.2019.75107&partnerID=40&md5=fd6389e87471db9ff2d859b1acfe32ba","Belgorod State University, Pobedy 85, Belgorod, 308015, Russian Federation","","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082407072&doi=10.1080%2f17448727.2020.1741181&partnerID=40&md5=42da27d3ace7eceafbc06dc06e928a49","Communication Area, Ahmedabad University, Gujarat, India","","English"
"2004","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1242328578&doi=10.1016%2fj.religion.2003.11.012&partnerID=40&md5=6aee6281a6fee72bdf86acbd1b53c225","Department of Religious Studies, University of California, Riverside, CA 92521, United States","","English"
"1992","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026940045&doi=10.1111%2fj.1467-8519.1992.tb00210.x&partnerID=40&md5=af7f5301b7ed92ea081ce27e7adabc30","Harvard University, United States; Boston University, United States","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990943252&partnerID=40&md5=2d560b6e10155b2a0ca7862675d8f1d0","School of Arts and Languages, Lovely Professional University, Punjab, India","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148233650&partnerID=40&md5=bb43967818dde562ddb57681dfecc58e","Department of Elementary Education, Lady Shri Ram College, India","","English"
"2018","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051013175&doi=10.1093%2foso%2f9780190656485.003.0010&partnerID=40&md5=bd55999c4951bf5d69515048908f92f1","University of Ottawa, Canada","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148142704&doi=10.4324%2f9781315609096-19&partnerID=40&md5=0c3bfe70d0248b668a8bd1f9b9bb93b1","University of Leeds, United Kingdom","","English"
"2006","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34347283173&doi=10.1093%2fjaarel%2flfj002&partnerID=40&md5=2e85b6d0de8f15dd28a64103f8aa666a","","","English"
"1989","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249967759&doi=10.1007%2fBF00157835&partnerID=40&md5=72dcaa07af9b693931c2119218d5a554","","","English"
"2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124004384&doi=10.1177%2f2348448914549901&partnerID=40&md5=eedd41a071c283774432014448e535d9","University of Delhi, India","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097380472&doi=10.1017%2fS0026749X20000402&partnerID=40&md5=13dcb8c68ad6559f3c8b5fbcae1de994","NALSAR University of Law","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145623114&doi=10.1017%2f9781316827437.008&partnerID=40&md5=d38f01b4fc716f2bf89fcaab3ab5cc57","Savitribai Phule Pune University, India; Philipps University, Marburg, Germany; CNRS, Paris, France","","English"
"2010","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952485190&doi=10.1177%2f1097184X08328179&partnerID=40&md5=b8fc9a6fb4b49f0641eac36a12a7c9b8","Women's, Gender, and Sexuality Studies Program, Yale University, New Haven, CT 06511, 322 William L. Harkness Hall, United States; Department of History, Hong Kong University, Hong Kong","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149472289&doi=10.3390%2frel13111123&partnerID=40&md5=c89f03c0916aa8236d9b7287e627870c","Religious Studies and Philosophy, University of California, Irvine, 92697, CA, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129808794&doi=10.17462%2fpara.2022.01.04&partnerID=40&md5=261ae879a2ac3fd3483a87a1d8321926","Independent scholar and translator, India","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031754211&doi=10.4324%2f9781315545936&partnerID=40&md5=9adbfc9f23d0d2f16b9d4cd2f458f319","University College Cork, Ireland","","English"
"2013","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973478201&doi=10.1002%2f9781118320792.ch7&partnerID=40&md5=b85987b28d218b3d5e25b197288b47a4","School of Philosophy, Religion and the History of Science, University of Leeds, United Kingdom","","English"
"2003","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860352947&doi=10.1177%2f02627280030231002&partnerID=40&md5=776908efb6ca78dcf2816af191e5fc92","SOAS, UNIVERSITY OF LONDON, United Kingdom","","English"
"2013","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086547894&doi=10.4324%2f9780203071793&partnerID=40&md5=6568437a06af2379c8e1a7b559fe159d","Salisbury University, Maryland, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143112891&doi=10.4324%2f9781003208341&partnerID=40&md5=4d272b4fa7f21fa8caab1b6528d19dc8","University of Haifa, Israel","","English"
"2019","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064111232&partnerID=40&md5=2c89da95513f4727c7cfacccefd48dd1","Federal State Autonomous Educational Institution of Higher Education, Ural Federal University named after the first President of Russia B.N. Yeltsin, Ural Federal University, Mira street 19, Ekaterinburg, 620002, Russian Federation; Federal State Autonomous Educational Institution of Higher Education ‘South, Ural State University National Research University’, Nizhnevartovsk Branch, Mira St. 9, Tyumen Region, KHMAO-Ugra, 628600, Russian Federation; Russian State Social University, Wilhelm Pieck street 4, Moscow, 129226, Russian Federation; Peoples’ Friendship, University of Russia, RUDN University, Miklukho-Maklaya str. 6, Moscow, 117198, Russian Federation","","English"
"2014","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908133893&doi=10.1177%2f1354067X14542527&partnerID=40&md5=cd388a8c12095ffa3763e6d3a9074667","University of Delhi, India","","English"
"2001","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61049335768&doi=10.1177%2f097168580100700207&partnerID=40&md5=1e58808d52f30eb3459115da60cbefb8","Department of HRD, Indian Institute of Plantation Management, Bangalore 560 0052, India","","English"
"2013","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879632262&doi=10.1080%2f17448727.2013.774710&partnerID=40&md5=d2ec4192875c476677d909981f75333a","Ruth S. Ammon School of Education, Adelphi University, New York, NY, 1 South Avenue Garden City, United States","","English"
"2016","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009919343&doi=10.1558%2frsth.32551&partnerID=40&md5=bb175d936526c746c09c8b78e8703d0b","Rice University, United States","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079578499&doi=10.4324%2f9780429020315-7&partnerID=40&md5=7f91588ac2e24a62241a41aa50cb3054","","","English"
"2016","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018737861&doi=10.1093%2fjhs%2fhiw020&partnerID=40&md5=27367f3d8a16ebde901371a0356a2eab","University of Virginia, United States","","English"
"2009","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007864824&doi=10.1080%2f17448720902935029&partnerID=40&md5=0c792f59dd6b4a5a3551269b7920152f","Centre for the Study of Social Systems, School of Social Sciences, Jawaharlal Nehru University, New Delhi, 110067, India","Department for International Development, UK Government, DFID; University of Birmingham","English"
"2012","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922502370&doi=10.1093%2facprof%3aoso%2f9780195662696.001.0001&partnerID=40&md5=b7deca02cb46f1188a3bf1be5f2bb46e","University of Michigan, United States","","English"
"2022","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090224753&doi=10.1080%2f15332640.2020.1808871&partnerID=40&md5=5261b6c6a603ea3c68aa554925655e50","Eternal University, Baru Sahib, India; Jawaharlal Nehru University, New Delhi, India; Auckland University of Technology, Auckland, New Zealand","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074343931&doi=10.1080%2f19438192.2019.1679464&partnerID=40&md5=eac06e89bf68782ebdf75f35186a28c2","School of Economic, Social and Political Sciences, University of Southampton, Southampton, United Kingdom","","English"
"2019","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055755237&doi=10.1007%2fs10781-018-9374-2&partnerID=40&md5=422bf40147c1be2e63fa66980c62626a","Yale University, 451 College Street, New Haven, 06511, CT, United States; Balliol College, University of Oxford, Oxford, OX1 3BJ, United Kingdom","","English"
"2006","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882836947&doi=10.1016%2fB0-08-044854-2%2f01353-5&partnerID=40&md5=0d83a1412dcaea29726b0c3328052144","University of Cambridge, Cambridge, United Kingdom","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139716751&doi=10.1007%2fs10781-022-09524-2&partnerID=40&md5=190cdbcedccee38c75bded22a3a4fe93","University of Birmingham, Birmingham, United Kingdom; 8 rue de Seclin, Lille, 59000, France","Fonds Wetenschappelijk Onderzoek, FWO; Universiteit Gent","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065448370&doi=10.1017%2fS0041977X19000272&partnerID=40&md5=f635a7595d76cf31cc242e87dd35cb07","Tsinghua University, China","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098253479&doi=10.3138%2fMD.63.3.1087&partnerID=40&md5=9e9bdcac6f378ef42999c9a4006d51b0","","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142262411&doi=10.5130%2fpjmis.v18i1-2.7809&partnerID=40&md5=3559fc2e78c6cb5ba0814c781e138b51","Department of Sociology, University of Delhi, R-151, First Floor, Greater Kailash Part One, New Delhi, 110048, India","","English"
"2019","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069688774&doi=10.1080%2f0048721X.2019.1635331&partnerID=40&md5=fdf6e0a839589418f4e4ff1322449e6c","Asian Languages and Cultures, University of Michigan, Ann Arbor, MI, United States","University of Edinburgh","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137456286&doi=10.4324%2f9780429274169-6&partnerID=40&md5=a764f049dc9b8e0d5e50335022c7e811","University of North Texas, United States","","English"
"2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918776483&doi=10.1080%2f17448727.2014.972748&partnerID=40&md5=fe468c41a9fd0ec31a5b8656973ae0a7","Bode- di- Khui, Batala, Gurdaspur, 143505, Punjab, India","","English"
"2000","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52649099726&doi=10.1080%2f09552360020011259&partnerID=40&md5=a5ce933e3b40eff7d074364db8220425","Department of Systematic Theology, University of Helsinki, FIN-00014, Aleksanterinkatu 7, Finland","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126856017&doi=10.2143%2fSID.31.1.3289542&partnerID=40&md5=23076692f2a34d4f8216b228525215d8","School of Humanities and Social Sciences, Pwani University Kenya, Kenya","","English"
"2007","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009548544&doi=10.5172%2fmra.455.1.1.39&partnerID=40&md5=5e167233337436f1ac2dfb44c7246b06","Department of Anthropology, University of Calgary, Calgary, AB, Canada; Department of Community Health Sciences, Faculty of Medicine, University of Calgary Health Science Centre, Calgary, AB, Canada; Faculty of Nursing, University of Calgary, Calgary, AK, Canada","","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076323493&doi=10.4324%2f9781315053967-8&partnerID=40&md5=401a1bf7c566397cd9b3276131794205","University of Toronto, Canada","","English"
"2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884046116&doi=10.1016%2fB978-012373985-8.00114-8&partnerID=40&md5=a8b188de7c2428e428c1f3f3dde4aed1","The University of Texas at Austin, Austin, TX, United States","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041508241&doi=10.1080%2f17449626.2018.1425216&partnerID=40&md5=a28220fcaed3f3c2d71e6bebb1e9cc88","Bangalore, India","","English"
"2012","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863585909&doi=10.1111%2fj.1527-2001.2012.01281.x&partnerID=40&md5=ad4936ae31dc3b88f2f346fbabfe654e","","","English"
"2010","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012159762&doi=10.1017%2fCHOL9780521850315&partnerID=40&md5=17123d7f419f342f9beaca48f5730510","Department of History, University of Wisconsin-Madison, United States; Research School of Pacific and Asian Studies, Australian National University, Australia","","English"
"2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956790336&doi=10.4018%2f978-1-4666-5035-0.ch004&partnerID=40&md5=7099583e87744e4c5d246f6842f9a5c7","Department of Communication, University of Ottawa, Canada","","English"
"2009","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885148202&doi=10.4324%2f9780203874912&partnerID=40&md5=dd34f527753145af8a68e761d2c09ad7","Loma Linda University, United States; Center for Christian Bioethics, Loma Linda University, United States","","English"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069819545&doi=10.4324%2f9781315134680&partnerID=40&md5=9b61f3db0e744c0e4ae7e00dedcfdb4f","Salisbury State University, Salisbury, MD, United States","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020513988&doi=10.21844%2fpajmes.v10i1.7794&partnerID=40&md5=118d769b4dab23fbcea98552b39ec121","NMIMS University, India","","English"
"2011","21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887775346&doi=10.1093%2facprof%3aoso%2f9780199755066.001.0001&partnerID=40&md5=fad36abb242e7c39f235ab02bb4b12f3","Lafayette College, United States","","English"
"2006","358","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905607382&doi=10.4324%2f9780203001073&partnerID=40&md5=aa504430e9b2241088ce381720c95cfb","School of Community Resources and Development, Arizona State University, Tempe, AZ, United States; University of Sunderland, England, United Kingdom; Department of Geography, University of Waterloo, Waterloo, ON, Canada; Tourism, Recreation and Sport Specialty Group, Association of American Geographers, United States","","English"
"2005","51","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645292870&doi=10.1007%2fs12110-005-1016-1&partnerID=40&md5=5f0323845d03b3b777af5049d15f734d","Binghamton University, United States; Departments of Biology and Anthropology, Binghamton University, Binghamton, NY 13902-6000, United States","Institute for Research on Unlimited Love","English"
"2010","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650255551&partnerID=40&md5=3051f5f7492d7118105fc739eae02a9d","Fakulta Tělesné Kultury, Univerzity Palackého V Olomouci, 771 11 Olomouc, Tř. Míru 115, Czech Republic; Právnická Fakulta, Univerzity Palackého V Olomouci, 771 11 Olomouc, Tř. Míru 115, Czech Republic","","Czech"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098070463&partnerID=40&md5=a0596e6ee696b366d5af5d46dcb82c79","Universitatea „Dunărea de Jos” din Galaţi, Romania","","English"
"2007","23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044904046&doi=10.1080%2f09557570701574105&partnerID=40&md5=4bfec5f98685d6c582b45eca54ed0560","Ritsumeikan University, Japan","","English"
"2008","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58549095915&partnerID=40&md5=8beeb0c83ec66e8234b6d92495f2aeea","Department of Biomedical and Clinical Ethics, Loma Linda University, Loma Linda, CA, United States","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082437798&doi=10.2979%2fjourworlphil.3.1.09&partnerID=40&md5=8ddd97549a7e296f2e5091732c2c79b3","Savitribai Phule Pune University, India","","English"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960824874&doi=10.1080%2f00856401.2011.587452&partnerID=40&md5=15b9b075e9c09e6b4e11a0e1d7616f8d","University of Hyderabad, India","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127073813&doi=10.1080%2f13537903.2022.2030122&partnerID=40&md5=b6e32a1a6a988f2f457f36a0fb947d6f","the University of Leeds, United Kingdom; the University of Leeds, United Kingdom; Deakin University, Monash University, Melbourne, Australia","","English"
"2010","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012158578&doi=10.1017%2fCHOL9780521850315.010&partnerID=40&md5=e56ceb1c9294bff515e81f6fc99d1253","Ohio State University, United States","","English"
"2019","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029541988&doi=10.1080%2f01416200.2017.1361381&partnerID=40&md5=f5f118f9ecd36701e37d446d6f691f2d","Woolf Institute, University of Cambridge, Cambridge, United Kingdom","Economic and Social Research Council, ESRC","English"
"2005","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007800979&doi=10.1080%2f17448720500132516&partnerID=40&md5=38df670ff7fd4978905feccb858f4aae","Department of Theology, University of Birmingham, Edgbaston, Birmingham, B15 2TT, United Kingdom","","English"
"2015","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939262326&doi=10.1017%2fS0026749X14000055&partnerID=40&md5=ee040577b0e75faf68d1d9ac7fb48d11","Department of Religious Studies, Stanford University, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130014589&doi=10.1177%2f09763996221081566&partnerID=40&md5=5625d62b961c2c7166967d3e37014f80","Sister Nibedita Government General Degree College for Girls, West Bengal, Kolkata, India; Department of Economics, Jadavpur University, West Bengal, Kolkata, India","","English"
"2002","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60950529753&doi=10.1163%2f157338302X00071&partnerID=40&md5=a3b34e8be8d1cb50e9716298cadabc03","Church of South India","","English"
"2000","45","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034739577&partnerID=40&md5=9b4bff07842d95a048a6168011ebab47","Ctr. for Studies in Religion/Society, University of Victoria, SED B102, Victoria, BC V8W 2Y2, PO Box 1700, Canada","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096191126&doi=10.1080%2f17448727.2020.1844459&partnerID=40&md5=dbeac7bd1731c7bb867eeffe9cf50995","Department of Sociology, University of Delhi, Delhi, India","","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105120716&doi=10.4324%2f9781003194361&partnerID=40&md5=3bedb5bb3988bf0f0f030fdcdce9f3a9","The Centre for Historical Studies, Jawaharlal Nehru University, New Delhi, India","","English"
"2009","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77649308182&doi=10.2752%2f174322009X12448040551602&partnerID=40&md5=b26858fd49c86e335094c8a53d6e2d1e","Juniata College, Huntingdon, PA, United States","","English"
"2013","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873426068&doi=10.4103%2f0019-5545.105519&partnerID=40&md5=c029e6993f8c82002f554d0f48e709f9","Department of Psychiatry, Mysore Medical College and Research Institute, Mysore, Karnataka, India; Department of Physiology, Mysore Medical College and Research Institute, Mysore, Karnataka, India","","English"
"2009","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007862492&doi=10.1080%2f17448720903408281&partnerID=40&md5=9cc0b42c4b0fb8bd6ee76e6e5e2217ed","Department of Theology and Religious Studies, University of Birmingham, Edgbaston, BI, B15 2TT, United Kingdom","","English"
"2016","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009795031&doi=10.1080%2f09739572.2016.1183894&partnerID=40&md5=6b42bb8e36931791b289a5875a1025bc","Centre for Bharat Studies, Research Institute for Languages and Cultures of Asia, Mahidol University, Nakhonpathom, 73170, Thailand","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097192302&doi=10.1080%2f17448727.2020.1846371&partnerID=40&md5=05565bdbabf483a53fe90ed57a955a60","","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076282136&doi=10.1177%2f0038022919876403&partnerID=40&md5=0928b8fc60e7a38f1ce713903faf6b09","Centre for Political Studies, School of Social Sciences, Jawaharlal Nehru University, New Delhi, India","","English"
"2014","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903273639&doi=10.1080%2f14616696.2014.916335&partnerID=40&md5=4e818e490fe13612d636b4c090664bf5","CSDS, New Delhi, India","","English"
"2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041660473&doi=10.1002%2f9781405166614.ch6&partnerID=40&md5=9bcbd891cb33e503c767c1f2c2c501f6","Religious Studies Department, Chichester Institute of Higher Education, United Kingdom","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137861780&doi=10.1215%2f1089201X-9987762&partnerID=40&md5=eec679e69c69427684c7e60a9388bc1d","University of Chicago, United States","","English"
"2000","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034344218&doi=10.1177%2f1354067X0063002&partnerID=40&md5=985f9d7be8e265deb4b0df0de5eef6f7","Connecticut College, United States","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138896611&doi=10.4324%2f9781315539669-12&partnerID=40&md5=c5f27b4f190454f6d7eefedadeaa5d00","Open University, United Kingdom","","English"
"2017","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033214692&doi=10.1177%2f1359183517715809&partnerID=40&md5=693f33b68e679902c6540c1c4e011b3f","California State University, Chico, United States","California State University, CSU","English"
"2018","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086060008&doi=10.4324%2f9781315436531&partnerID=40&md5=1e937eec8ebadf96e7b79401a1da3103","University of Macau, China","","English"
"2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938965275&doi=10.1080%2f17448727.2015.1040624&partnerID=40&md5=62a7a2000c17cfa4bb02fd9c2cd4a1f4","University of Michigan, 202 S. Thayer, Suite 6111, Ann Arbor, 48104-1608, MI, United States","","English"
"2013","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881153378&doi=10.7817%2fjameroriesoci.133.1.0035&partnerID=40&md5=3a10b6d11ce238337c828d82f9c7d595","University of South Carolina, Columbia, United States","","English"
"2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944266035&doi=10.1007%2f978-94-017-9376-6_16&partnerID=40&md5=a8c2ed8638a6e35f53fb0c7564d67415","Department of City Planning, Spring Street, Los Angeles, CA 90012, United States","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106033009&doi=10.1007%2f978-81-322-2358-0_5&partnerID=40&md5=8ff18ae106c3e0e7110e8a8a91cdc2c4","Manipal Centre for Philosophy and Humanities, Manipal University, Manipal, Karnataka, India","","English"
"1974","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016290609&doi=10.1080%2f03670244.1974.9990381&partnerID=40&md5=3eb02f3037ed54df1803c70af034ab54","Department of Geography, University of California, Davis, California, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126115734&partnerID=40&md5=2ef9ce081aaad5ca4f607baad0262236","The Australian National University, Australia","","English"
"2012","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868683939&doi=10.1080%2f17448727.2012.702417&partnerID=40&md5=d0217ac07da536743a9a2896ec707d09","School of Music, University of Liverpool, Liverpool, L69 2TT, 80-82 Bedford Street South, United Kingdom","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061281594&doi=10.19272%2f201803824003&partnerID=40&md5=5bdccc52d4649650908300eed8e2b52c","Institute of Asian and African Studies, Lomonosov Moscow State University, Russian Federation","","English"
"2012","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860360286&doi=10.1525%2fnr.2012.15.3.29&partnerID=40&md5=a8b6d528e269509365bc5cc8ff187f87","Department of Religious Studies, Indiana University-Purdue University at Indianapolis, CA 335E, Indianapolis, IN 46202-5140, 425 University Blvd, United States","","English"
"2012","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861933476&doi=10.1080%2f17448727.2012.671036&partnerID=40&md5=4d3fdbe1a4cf635460ce4633ca54892f","Dean of Arts and Humanities, School of African and Oriental Studies, London, WC1H OXG, Thornhaugh Street, Russell Sq., United Kingdom","","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082318159&doi=10.3390%2frel11030135&partnerID=40&md5=9914342233d17faaa7ac14e31950ef9a","Department of Social, Cultural and Media Studies, University of the Fraser Valley, Abbotsford, V2S 7M8, BC, Canada","Social Sciences and Humanities Research Council of Canada, SSHRC","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110611259&doi=10.4324%2f9781315643922-19&partnerID=40&md5=6fe81ae08f22548224d06144d37d4dbd","International Christian University, Japan; University of London, United Kingdom","","English"
"2018","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059724929&doi=10.4324%2f9780429448010&partnerID=40&md5=fdd9c91f20a5ecc9bcdd5fad49d8b7f0","Department of History, Himachal Pradesh University, Shimla, India","","English"
"2017","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020075918&doi=10.1111%2f1467-9809.12447&partnerID=40&md5=8381c85b44ffce2bad58aa5c16cbabde","Faculty of Arts and Social Sciences, The Open University, United Kingdom","Arts and Humanities Research Council, AHRC, (AH/G010234/1, AH/J004480/1)","English"
"2011","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79551473176&doi=10.1080%2f19438192.2010.539037&partnerID=40&md5=7f2f6cc94c6df2a82e0e938beba1e316","Department of Humanities and Social Sciences, Indian Institute of Technology, Kharagpur, India","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145949297&doi=10.1007%2f978-3-030-12422-9_2&partnerID=40&md5=2f33d7cbf80106d9452386194e0e7a7b","International Institute of Social Studies, Erasmus University Rotterdam, The Hague, Netherlands","","English"
"2013","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940293789&partnerID=40&md5=9bc1ac103b0af5bd127aa760c5009e72","Department of Psychology, Himachal Pradesh University, Shimla - 171 005, India","","English"
"2009","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951815209&doi=10.1163%2f157342009X12526658783457&partnerID=40&md5=096bf09f0bdee4a2ac224dd30cecaabd","","","English"
"2019","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111248134&doi=10.21832%2fPANDHA6669&partnerID=40&md5=0aaecef02e289cad3f5afd3014039312","Jaipuria Institute of Management, Lucknow, India; Asia Europe Institute, University of Malaya, Malaysia","","English"
