"Year","Cited by","Link","Affiliations","Funding Details","Language of Original Document"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031736101&doi=10.2495%2fSTR170241&partnerID=40&md5=469066e9f82d0cbcab44418667c0ef1e","Politecnico di Torino, Italy","","English"
"2020","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084042708&doi=10.1177%2f0019464620912616&partnerID=40&md5=38436017d0adf4216ee648e66ee53619","University of Vienna, Austria","Stanford University, SU; Fondation Maison des Sciences de l’Homme, FMSH","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081627525&partnerID=40&md5=c896f8a2bb332fb3408edb154bf3817b","Sungkyunkwan University, Seoul, South Korea","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923677515&doi=10.1093%2foxfordhb%2f9780199232444.013.0030&partnerID=40&md5=d59f430d687d8caa78d6384743fde5d6","Sainsbury Institute for the Study of Japanese Arts and Cultures, United Kingdom","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037592003&partnerID=40&md5=bec88541d7ec6fdf693f4db42a886568","","","English"
"2015","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009364025&doi=10.1002%2f9781118785539.ch9&partnerID=40&md5=383d71bbbbfc5a8d21ff9022480639c1","","","English"
"2002","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036627962&partnerID=40&md5=e0086435e71e8127121f364a58cc9a93","Department of Medical Humanities and Social Medicine, Ajou University., South Korea","","Korean"
"2005","28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84909010353&doi=10.4324%2f9780203959121&partnerID=40&md5=ae7594a25b4eaf3387c14dd82ac41699","Centre for the Study of Humanistic Buddhism, Chinese University of Hong Kong, Hong Kong","","English"
"2011","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051553829&partnerID=40&md5=12aa89388d0f32b6fe796508fa7b1934","Miami University, OH, United States","Ministry of Education, Culture, Sports, Science and Technology","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940652896&partnerID=40&md5=8bdc1384fb932f63a899e38dda88df9b","VU University, Amsterdam, Netherlands","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122882987&doi=10.33392%2fdiam.1630&partnerID=40&md5=92feb9ab8c9a61209efcc6d60e0d2792","Department of Social Sciences and Humanities, Poznan University of Medical Sciences, 7 Rokietnicka Street, Poznań, 60-806, Poland; Department of Cultural Studies, Nicolaus Copernicus University in Toruń, 3 Fosa Staromiejska Street, Toruń, 87-100, Poland","","English"
"2019","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070055351&doi=10.1080%2f17432200.2019.1632107&partnerID=40&md5=c193f8f5a197bffed77647e55d0227ed","The University of Melbourne, Australia","Australian Research Training Program; Rae and Edith Bennet Foundation; Japan Foundation","English"
"2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939808201&partnerID=40&md5=1b15c2bf38008712842872265e6f34e0","Japanese and Korean Collection, National Museum - Náprstek Museum of Asian, African and American Cultures, Japan","","English"
"2016","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010369805&partnerID=40&md5=155dd11a507e24f0949224f7900c0835","Marshall University, United States; Southeast Missouri State, United States","","English"
"2014","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897054295&doi=10.3167%2fsa.2014.580107&partnerID=40&md5=308eac5a2fe4e9b41a1186e64c7bf756","University of Guam, Guam; University of Hawai'i, United States","","English"
"2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899787041&partnerID=40&md5=b72a28a50b9d8e6c44ee4aafaabe2b5e","Rissho University, Japan; Minobusan University, Japan","","English"
"2014","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948096486&partnerID=40&md5=4cdf615f8ef40af8459ed6f5d6561838","History Department, University of Western Ontario, London, ON, Canada","","English"
"2001","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035131147&doi=10.1136%2fjme.27.1.55&partnerID=40&md5=8baf3ebd449ee00eb32757977df41749","Fujihashi Clinic, Gifu, Japan; Department of Community and Family Medicine, Jichi Medical School, Tochigi 329-0498, 3311-1 Yakushiji, Minami-Kawachi, Japan; Towa Clinic, Department of Community and Family Medicine, Jichi Medical School, Tochigi 329-0498, Japan","","English"
"2012","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939802581&doi=10.1163%2f22118349-12341237&partnerID=40&md5=fa51079be7628f739f36ddbd0e079823","Tokyo University, Tokyo, Japan","","English"
"2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899807975&partnerID=40&md5=5bb95a33979a282c12dd7fa9d827c3da","Waseda University, Japan","","English"
"2009","25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900588799&partnerID=40&md5=7058c5b61ff61fc1925ae420cf3a8598","University of San Francisco, United States","","English"
"2014","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944890838&partnerID=40&md5=597cdde32f915a32b830bab402599aff","University of Sydney, Australia","","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136712207&partnerID=40&md5=e194267184aed7164dfea37a739de64b","","","English"
"2003","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642488969&doi=10.4000%2fetudesafricaines.1469&partnerID=40&md5=f1df63b73437afff68318f9bfa903397","Laboratoire du CERCE, Université Paul Valéry, Montpellier, France","","French"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132638303&doi=10.1007%2fs41603-022-00168-4&partnerID=40&md5=7af713c8387fd9d28309a25df5cd9aae","Department of History, State University of Londrina, Londrina, Brazil","","English"
"2007","39","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145291049&doi=10.4324%2f9780203965467&partnerID=40&md5=115dbaf6358760e0bf84b959c19c0268","Graduate School of Arts and Sciences, University of Tokyo, Japan; German Institute for Japanese Studies (DIJ), Tokyo, Japan; Cornell University, United States","","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118741606&doi=10.3390%2frel12110943&partnerID=40&md5=f51d8e5b8c7eeabc705d299813cccdbd","Starr King School, Graduate Theological Union, Berkeley, 94709, CA, United States; Faculty of Foreign Studies, Sophia University, Tokyo, 102-8554, Japan","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026445069&doi=10.1007%2f978-981-10-2395-8&partnerID=40&md5=056b52ab6ac36f4c46c02df051596fb7","Osaka University, Osaka, Japan","","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097322355&doi=10.1163%2f15700658-12342667&partnerID=40&md5=5080218f892a1d5e34d3bca79e6775f0","ICREA, Universitat Pompeu Fabra, Spain","","English"
"1997","20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031088294&doi=10.1002%2f%28SICI%291520-6696%28199721%2933%3a2%3c115%3a%3aAID-JHBS1%3e3.0.CO%3b2-S&partnerID=40&md5=66ec27c78ac6abb2390c3426a2c74b09","","","English"
"1989","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024677199&doi=10.1007%2fBF02220661&partnerID=40&md5=f076e2d3a6d2408789f15f52925d4387","Suzuki Clinic, Tokyo, 5-47-10 Honcho, Nakano-ku, Japan","","English"
"2015","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041889092&doi=10.4324%2f9780203466261-8&partnerID=40&md5=83e90ed2276083d3abf70ebb9e58199f","School of English Communications and Philosophy, Cardiff University, United Kingdom","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086550149&doi=10.4324%2f9781315567761-10&partnerID=40&md5=08d15426d0deeae51da04cc15456e9c7","Boston University, United States","","English"
"2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904656240&partnerID=40&md5=36d7534bc44a3bbb788d77ff2525c122","EPFL Swiss Federal Institute of Technology, Lausanne, Switzerland","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147767762&doi=10.15055%2f00007199&partnerID=40&md5=d419499ab4ecb52d7df048894319e0f1","","","English"
"2015","26","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924808634&doi=10.1080%2f09555803.2014.962566&partnerID=40&md5=149b48a13b7ebeab105db57f508b2f73","Department of Human Science, Yokohama National University, Japan","Japan Society for the Promotion of Science, JSPS, (26243007)","English"
"2010","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955506458&doi=10.18874%2fjjrs.37.1.2010.75-97&partnerID=40&md5=97f833aead28eff8fe5f95c24ad5c5fc","Department of Asian Studies, The University of British Columbia, Canada","","English"
"1988","20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963042141&doi=10.2307%2f3711586&partnerID=40&md5=e675b80312ae9b4d88ebfc412dddbdf6","Shikoku Christian College, United States","","English"
"2019","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073266594&doi=10.18874%2fjjrs.46.1.2019.31-51&partnerID=40&md5=c101f7ed545b91e43d467d03afd944a2","Illinois College, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141838114&doi=10.15407%2forientw2022.03.204&partnerID=40&md5=573cc36da97cd39d098581aea43b6649","A. Yu. Krymskyi Institute of Oriental Studies, NAS of Ukraine, 4, Hrushevskoho Str., Kyiv, 01001, Ukraine","","Ukrainian"
"2006","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60949139491&partnerID=40&md5=322dee7ebe9ed9f301d0a38653b3b6e9","","","Italian"
"2020","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095987836&doi=10.3390%2frel11110598&partnerID=40&md5=1c94d545798c506b4e9e085b87d4a262","Department of Religious Studies, University of Vienna, Vienna, 1010, Austria","Horizon 2020 Framework Programme, H2020; H2020 Marie Skłodowska-Curie Actions, MSCA, (793853)","English"
"2019","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068544515&doi=10.3390%2frel10050298&partnerID=40&md5=1a9e483e3c09a556b93278a3cc254416","Department of Culture Studies and Oriental Languages, Faculty of Humanities, University of Oslo, P.O. Box 1010, Blindern, Oslo, 0315, Norway","Department of Culture Studies and Oriental Languages at the University of Oslo","English"
"2005","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60950204202&partnerID=40&md5=fbbbd0f0f8b481a077511c3f6cbc9572","Department of Japanese, Colby College","","English"
"2011","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895112191&partnerID=40&md5=9dff5534a61c977f41187d029808e51d","University of California, Los Angeles, United States","","English"
"2004","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60949913877&doi=10.18874%2fjjrs.31.2.2004.289-310&partnerID=40&md5=5695336e0d4b6ef81f5fd681d5cce3ff","Department of Religion, University of Hawai'i","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109039096&doi=10.21146%2f0042-8744-2021-6-192-206&partnerID=40&md5=077b6ffbc4cc6bae715d5c553bd7833d","Institute of East Culture, 70 lit. 1, Revolyutsionnaya str, Samara, 443080, Russian Federation","","Russian"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029811958&partnerID=40&md5=b5f33acc5c42126be07e76b23b427527","Moscow, Russian Federation","","Russian"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948410060&doi=10.1163%2f9789004206281_010&partnerID=40&md5=beb11f4ac32f8e963a772ac4d48ebbb1","Asian Studies, Florida International University, United States","","English"
"2002","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60950274849&doi=10.2307%2f1178677&partnerID=40&md5=bd6768417ad43303d12b0ddf3997aaad","Sophia University, Tokyo, Japan","","English"
"2012","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866245631&doi=10.1353%2fphs.2012.0013&partnerID=40&md5=a1f5768ba9536721b7404fc948bb3a90","Kyoto University, Sakyoku, Kyoto 606-8501, 46 Shimoadachi-cho Yoshida, Japan","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063206170&doi=10.4324%2f9781315237343&partnerID=40&md5=120a4d0e19a1ac6552a6e07c0db879af","University of Delaware, United States","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125918433&doi=10.4312%2fAH.10.1.98-116&partnerID=40&md5=183c624fa4ed75f57ab30134929c4ca5","","","Slovenian"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059410832&doi=10.1163%2f22118349-00701001&partnerID=40&md5=6f2913927bde85ac8c2f7a34b41cb4cb","University of California, Los Angeles, United States","","English"
"2003","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-30944435021&doi=10.1300%2fJ078v15n04_03&partnerID=40&md5=4b50caf689d21b2c81c2172226ccfb39","Department of Psychology, Northeastern Illinois University, Chicago, IL, United States; School of Nursing and Social Work, Health Science, University of Hokkaido, Japan","","English"
"2002","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70749136487&doi=10.1163%2f157006802760198758&partnerID=40&md5=64b8ba7b628d3ab4e600a0ed2c0f61ff","Women's University of Japan","","English"
"2010","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84917222123&doi=10.4324%2f9780203845172&partnerID=40&md5=b3aef92619fc11710552853e997f9e21","","","English"
"2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43449105572&doi=10.1007%2fs10943-008-9172-3&partnerID=40&md5=624916274a97744f6a2fb91e379e5f7b","Theology Department, Georgetown University, Washington, DC 20057-1135, 120 New North, United States","","English"
"2010","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79551703187&partnerID=40&md5=5703d28e37d319b821c73aafcb483b92","Victoria University of Wellington, New Zealand","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118743443&doi=10.3390%2frel12110962&partnerID=40&md5=aa383e3b822982f3b591627db4156d71","Department of East Asian Languages and Literatures, University of Oregon, Eugene, 97403, OR, United States","","English"
"2014","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939622951&doi=10.1163%2f22118349-00302007&partnerID=40&md5=81bb31dadacd9201d3435a5d2fa51889","Center of Study for Alternative Religions in Brazil (CERAL), Pontifical Catholic University, São Paulo, Brazil","","English"
"2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84912037248&doi=10.18874%2fjjrs.41.2.2014.347-386&partnerID=40&md5=89076580f802a0af6518870611595fa3","University of Yamanashi, Japan","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966600281&doi=10.1080%2f17570638.2016.1141485&partnerID=40&md5=7c432b6c379160f6dc19cd0b5e8c762e","Nanzan Institute for Religion and Culture, Japan; KU Leuven, Belgium","","English"
"2022","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124829456&doi=10.3390%2frel13020167&partnerID=40&md5=b8b614b3953b987f570947c8f97b9152","Department of Humanities, Faculty of Letters, Soka University, Tokyo, 192-8577, Japan","Japanese government Grant-in-aid for Scientific Research, (20K01486)","English"
"2009","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68649085644&doi=10.18874%2fjjrs.36.1.2009.65-91&partnerID=40&md5=a3f63495de6ca026e3ac6b2a8d9c80f6","Committee on the Study of Religion, Harvard University, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138021482&partnerID=40&md5=67fda6f2e530b4e407249f13939a00fc","Babes-Bolyai University, Cluj-Napoca, Romania","","English"
"2013","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879901320&doi=10.1163%2f15685276-12341275&partnerID=40&md5=e4ac86eaffa1414b5ccd730a54fd601f","","","English"
"2011","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860354834&doi=10.18874%2fjjrs.38.2.2011.263-302&partnerID=40&md5=60904cadea9c9a82381e7f9e7d8b6670","Department of East Asian Studies, University of Alberta, Canada","","English"
"2018","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048861334&doi=10.1163%2f22118349-00603006&partnerID=40&md5=33d0add5079d00417b79c835a2906dd3","Kobe City University of Foreign Studies, Japan","Japan Society for the Promotion of Science, JSPS, (JP26770027)","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095836666&doi=10.1080%2f14755610.2020.1842475&partnerID=40&md5=18db95a619816a8b7e1876a8d241b887","(Global Studies) Independent Researcher, Tokyo, Japan","","English"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047147880&doi=10.7146%2fRT.V0I0.103450&partnerID=40&md5=d233b8c639e223c9fa28bac50dcdf689","Afdeling for Religionsvidenskab, Aarhus Universitet, Denmark","","Danish"
"2015","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931835614&doi=10.1163%2f15685276-12341379&partnerID=40&md5=d7b8a02f427bc7521be5ccc94b0fb900","Mahidol University, College of Religious Studies, Salaya, Phutthamonthol 4, Nakhon Pathom, 73170, Thailand","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088168253&doi=10.1007%2fs41603-018-0043-8&partnerID=40&md5=0f563b58b4c4d0a83e4b00eb023e21cc","USP, São Paulo, Brazil; PUC SP, São Paulo, Brazil","","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095924413&doi=10.4324%2f9780429028274-14&partnerID=40&md5=b73b33cd719c12aaaab9444bd64beb2c","School of Sociology, Kwansei Gakuin University, Japan","","English"
"2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955497643&doi=10.18874%2fjjrs.37.1.2010.99-135&partnerID=40&md5=dbc952963045b134d71350b8d1acbd4f","Religion Department, Department of Asian and Middle Eastern Studies, Duke University, United States","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049258704&doi=10.24204%2fejpr.v8i1.71&partnerID=40&md5=f7260b120325ef347a5ce73145755beb","University of Oregon, United States","Oregon Humanities Center; University of Oregon, UO, (2009-10)","English"
"2009","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-59749094290&doi=10.1016%2fj.religion.2008.05.006&partnerID=40&md5=6fdbe5a6dca61b3fc7c28382cd544a78","Renison College, University of Waterloo, Waterloo, Ont. N2L 3G4, 240 Westmount Road North, Canada","","English"
"2001","40","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942090182&doi=10.1080%2f00043079.2001.10786983&partnerID=40&md5=7ab369ba1f54a90700a1e79b303b125c","Department of Art History, University of Southern California, Los Angeles, CA, 90089-0047, United States","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941617074&partnerID=40&md5=de49cf639415d9d9a686db08e0aa1c72","Graduate School of Global Studies, Faculty of Liberal Arts, Sophia University, Tokyo, Japan","","English"
"2012","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864335507&doi=10.1177%2f1746847712440063&partnerID=40&md5=1324673f46902ebb850db21be4961553","School of Design, Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong","","English"
"2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70749134089&doi=10.1353%2famu.0.0003&partnerID=40&md5=379e3b555d9be61cdad03477025488ab","","","English"
"2020","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097942950&doi=10.18874%2fjjrs.47.1.2020.103-133&partnerID=40&md5=fb0a58509a2f83960974bf0f990f03c1","Institute for Research in Humanities (Jinbunken), Kyoto University, Japan","Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung, SNF","English"
"2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943560217&doi=10.1163%2f9789004236332&partnerID=40&md5=570b6ece3330e4cff31d0d11808c25a6","Tübingen University Center for Japanese Language, Doshisha University, Kyoto, Japan","","English"
"2011","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82955222356&doi=10.1017%2fS0009640710001575&partnerID=40&md5=338c3ab5c664657aa86a300840d22622","Department of Archaeology and Art History, Seoul National University, South Korea","","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106292298&doi=10.1353%2frvs.2021.0010&partnerID=40&md5=47a02dd74bdcbcb1ee862cfe10a1294f","University of Virginia, United States","","English"
"2011","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858434982&doi=10.1484%2fJ.RHE.1.102465&partnerID=40&md5=576f937a0a8a6f8d40e3a4b74f2377c9","Paris IV-Sorbonne, 75014 Paris, 17 rue Froidevaux, France","","French"
"2011","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029688472&partnerID=40&md5=9986586a152c0ceb9827be18e9ef63ae","","","Russian"
"2005","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890387139&doi=10.1080%2f10371390500067678&partnerID=40&md5=bedfb186dc7af55b0e890dfa72668c61","University of Sydney, Australia","","English"
"2008","26","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61049119666&doi=10.18874%2fjjrs.35.2.2008.305-330&partnerID=40&md5=30a1110218c03258f0811a0ef8f17b6e","East Asian Religions, Department of Theology and Religious Studies, University of San Francisco","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115261974&doi=10.3390%2frel12090761&partnerID=40&md5=b0dc4f5ccec73ce9357b147a6de85865","Asian Studies Department, Berea College, Berea, 40404, KY, United States","","English"
"2010","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904793670&doi=10.1353%2fjkr.2010.0002&partnerID=40&md5=8daaca868c88d0ab419e7ab24acea5ce","Department of Asian Languages and Cultures, University of California, Los Angeles, United States","","English"
"2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897026445&doi=10.1080%2f14755610.2014.884011&partnerID=40&md5=c4573752aa98e2ed3f5a52fb3ad685de","Institute for Sociology Social Work, Meiji Gaku University, Tokyo, Japan; Department of Religious Studies, Department of Anthropology, McMaster University, Hamilton, Canada","Japan Foundation","English"
"2009","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927006173&doi=10.1017%2fCBO9780511581038.005&partnerID=40&md5=bdd1556e13f238350f4b7f8ce652371c","Nanzan Institute for Religion and Culture, Nanzan University, Nagoya, Japan","","English"
"2002","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3843122115&doi=10.1111%2f1467-9744.00441&partnerID=40&md5=003346145366366e2ca62416063926eb","847 Williams Hall, University of Pennsylvania, Philadelphia, PA 19104-6305, United States","","English"
"2016","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977575782&doi=10.18874%2fae.75.1.06&partnerID=40&md5=6c1e03b1a4dd8ab4342c922421e13358","Iwate Prefectural University, Japan","","English"
"2011","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897303192&partnerID=40&md5=542a74823d347ff539ed4db6a091f45e","","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148301277&doi=10.14746%2feip.2019.2.13&partnerID=40&md5=c0f9d651e241c76a2533e902f97ea150","Zhongkai University of Agriculture and Engineering, Guangzhou & Guangdong University of Foreign Studies, Guangzhou, China","","English"
"2013","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893785814&doi=10.5209%2frev-ILUR.2013.v18.43041&partnerID=40&md5=aa7237ddd5da64eca87a4780c6de7812","Universidad de la República, Uruguay","","Spanish"
"2005","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60950084838&partnerID=40&md5=0a4e054b41d2c29cc5b80da19599528a","Japanese Department, Tübingen University, Germany","","English"
"2007","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34147207209&doi=10.1080%2f13639810701233979&partnerID=40&md5=42d24ea5c50347f78a973f46f9b8cfae","","","English"
"2016","31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047067662&doi=10.1017%2fCBO9781107415935&partnerID=40&md5=a2e6705949ba412857f87be7b8bc0a6e","Leiden University, Netherlands","","English"
"2011","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899209874&partnerID=40&md5=2c8976673bea0bc00f8dd7763dab47cc","Osaka Ohtani University, Japan","","English"
"2013","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887077880&doi=10.1080%2f10357823.2013.832111&partnerID=40&md5=98d59b066e12d90111db31c4139d1046","The University of Sydney, Australia","","English"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144294981&doi=10.1163%2f9789004367111_010&partnerID=40&md5=b3098666f39db51d18bde49e9fceab7a","","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148239810&doi=10.15407%2forientw2022.04.065&partnerID=40&md5=7e9edf76d7ea574154b2b5713de72e38","A. Yu. Krymskyi Institute of Oriental Studies, NAS of Ukraine, 4, Hrushevskoho Str., Kyiv, 01001, Ukraine","","Ukrainian"
"2010","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956113490&doi=10.1136%2fjmh.2009.002543&partnerID=40&md5=53b34fa96490baf0de9b459f8d339c9d","Department of Bioethics, Kumamoto University, Graduate School of Medical Science, Kumamoto, Japan; Department of Nursing, School of Health Sciences, School of Medicine, Kumamoto University, Kumamoto, Japan; Textbook Division, Elementary and Secondary Education Bureau, Ministry of Education, Culture, Sports, Science and Technology, Tokyo, Japan","","English"
"1992","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970714625&doi=10.1177%2f0090591792020001004&partnerID=40&md5=c25d80a6b82f4aca5f69b8b2621b25ff","Whitman College, United States","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069776679&doi=10.3868%2fs030-008-019-0012-0&partnerID=40&md5=a1807145f9fea7327ae082e977f23704","Faculty of Law, Keio University, Minato-ku, Tokyo, 108-8345, Japan","Japanese Society of Promotion of Science; Japan Society for the Promotion of Science, KAKEN, (15KK0054)","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105164544&doi=10.4324%2f9781003162599-2-2&partnerID=40&md5=62ab43dfd5aa123100d936b65ea895b3","Gender and Women’s History Research Centre, Australian Catholic University, Australia","","English"
"2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029869387&partnerID=40&md5=4242621b6b102ca0001990885df6f185","Moscow, Russian Federation","","Russian"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128455291&doi=10.1410%2f99826&partnerID=40&md5=f5f8cc4d1adbb42548aaa1540b589dda","Monash Business School, 900 Dandenong Rd, Caulfield East, 3145, VIC, Australia","","English"
"2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904150803&doi=10.4399%2f97888548510543&partnerID=40&md5=b0c4ee28dfb0d959e9f978781fd665cf","C.N.R.S. Paris, France","","French"
"2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027777532&doi=10.1007%2f978-90-481-2921-8_2&partnerID=40&md5=fd340f39c2d8026ba2519f4fa4ff9896","Department of History, East Carolina University, A-317, Brewster Bldg., Greenville, 27858-4353, NC, United States","","English"
"2007","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60949878289&partnerID=40&md5=29108917dbe39a29957f8497ecab45d8","Department of Culture and Education, Doshisha University","","English"
"2008","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48349145268&doi=10.1525%2fphr.2008.77.3.423&partnerID=40&md5=3f83f1b7850de58bce20f7aa623758a0","History Department, Towson University, Towson, MD, United States","National Institutes of Health, NIH, (AG00260, AGO0433)","English"
