"Year","Cited by","Link","Affiliations","Funding Details","Language of Original Document"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101797791&doi=10.1007%2fs41027-021-00302-4&partnerID=40&md5=05dcad6243b0408b290d2575a6ea2baf","Centre for Development Studies, Thiruvananthapuram, Kerala, India","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125834151&doi=10.21146%2f0042-8744-2022-2-188-193&partnerID=40&md5=a99045e235c51c4b89cb870eda2bad54","Altai State Agricultural University, 73, Krasnoarmeiskii pr., Barnaul, 656049, Russian Federation; Altai State University, 61, Lenina pr., Barnaul, 656049, Russian Federation; Novosibirsk State Pedagogical University, 28, Vilyuiskaya str., Novosibirsk, 630126, Russian Federation","Russian Foundation for Basic Research, РФФИ, (21-011-44073)","Russian"
"2021","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105042619&doi=10.1136%2fbmjopen-2020-045424&partnerID=40&md5=86eeb6dbafad5424e988bb1175a17c3b","Biostatistics, Indian Cncl. of Medical Research-National Institute for Research in Reproductive Health (ICMR-NIRRH), Mumbai, India; Clinical Research, Indian Cncl. of Medical Research-National Institute for Research in Reproductive Health (ICMR-NIRRH), Mumbai, India; Preventive Oncology, Centre for Cancer Epidemiology, Tata Memorial Centre, Homi Bhabha National Institute, Mumbai, India","Department of Health Research, Government of India","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087778394&partnerID=40&md5=f6dcc676eccdb18f68663f1c9bc54c7b","Quaid-I-Azam University, Islamabad, Pakistan","Higher Education Commision, Pakistan, HEC","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101585424&doi=10.23870%2fmarlas.323&partnerID=40&md5=f6d5cde763bbb6cb976fc6ac649a46a6","Gender and Cultural Studies University of the West Indies, St. Augustine, Trinidad and Tobago","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140633851&partnerID=40&md5=386f52dd2c33e724988e38b29bbfb93a","Art Education Program, Faculty of Teacher Training and Education, Universitas Sebelas Maret, Surakarta, Indonesia; Department of Visual Arts, Universitas Negeri Semarang, Semarang, Indonesia","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127736693&doi=10.31857%2fS086919080016765-8&partnerID=40&md5=783a2da3665de8a8b5d670d6902591f4","“FinSoft retail” LLC, Novosibirsk, Russian Federation; Altai State Agricultural University, Barnaul, Russian Federation; Altai State University, Barnaul, Russian Federation; Novosibirsk State University, Novosibirsk, Russian Federation; Novosibirsk State Pedagogical University, Novosibirsk, Russian Federation","Russian Foundation for Basic Research, РФФИ, (21-011-44073)","Russian"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139219938&doi=10.1016%2fj.cegh.2022.101143&partnerID=40&md5=e74e0c49b17b7853e4e56db84f809c01","Centre for the Study of Regional Development, School of Social Sciences, Jawaharlal Nehru University, New Delhi, 110067, India; Centre of Social Medicine and Community Health, School of Social Sciences, Jawaharlal Nehru University, New Delhi, 110067, India","James the Director & Sr","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107403351&doi=10.1163%2f15728536-06402001&partnerID=40&md5=aacc7cb61fafb8d193496a3a0f1c97ea","Department of Religion, Columbia University, New York, NY, United States","","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100436776&doi=10.31857%2fS086919080012567-0&partnerID=40&md5=7bb3bfaba281d5abe2581818c1c578c8","“FinSoft retail” LLC, Novosibirsk, Russian Federation; Altai State Agricultural University, Barnaul, Russian Federation; Altai State University, Barnaul, Russian Federation; Novosibirsk State University, Novosibirsk, Russian Federation; Novosibirsk State Pedagogical University, Novosibirsk, Russian Federation","","Russian"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104496048&doi=10.4103%2fpsychiatry.IndianJPsychiatry_865_20&partnerID=40&md5=bd3336db5d89999e89ba7056f324b9a3","Department of Psychiatry, Jawaharlal Institute of Postgraduate Medical Education and Research, Puducherry, India; Department of Psychiatric Social Work, Central Institute of Psychiatry, Ranchi, Jharkhand, India; Department of Psychiatry, Central Institute of Psychiatry, Ranchi, Jharkhand, India","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124804976&partnerID=40&md5=1ef75ca15a49cd4bdcbb67bdfa19caf6","KVK, SAS Nagar, Punjab, Mohali, India; Govind Ballabh Pant University of Agriculture and Technology, Uttarakhand, Pantnagar, India; International Institute of Veterinary Education and Research, Haryana, Rohtak, India","Govind Ballabh Pant University of Agriculture and Technology","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108535547&partnerID=40&md5=f01f6a6db0e274a62758b9501ca9c3ac","National Institute of Technology Patna, India","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119440425&doi=10.4103%2fjpbs.jpbs-239-21&partnerID=40&md5=e5f362817f84a12295a7e76e323385e3","ICMR National Institute of Epidemiology, Chennai, Tamil Nadu, India; Department of Orthodontics, Narayana Dental College and Hospital, Nellore, Andhra Pradesh, India; Department of Public Health Dentistry, Anil Neerukonda Institute of Dental Sciences, Visakhapatnam, Andhra Pradesh, India","","English"
"2022","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136149211&doi=10.1007%2fs13337-022-00775-x&partnerID=40&md5=d10e95afdd38a0e56c5d8bbc52293c78","Department of Pharmacy, Jashore University of Science and Technology, Jashore, 7408, Bangladesh; Institute of Education and Research, University of Rajshahi, Rajshaji, 6205, Bangladesh; Pharmacy Discipline, Khulna University, Khulna, Bangladesh; Department of Pharmacy, Dhaka International University, Dhaka, 1213, Bangladesh; Department of Marketing, University of Rajshahi, Rajshaji, 6205, Bangladesh; Offce of the Vice Chancellor, Rabindra University, Sirajganj, Bangladesh","","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102223300&doi=10.1080%2f15528030.2020.1843590&partnerID=40&md5=2513433a400cd5261d79c129cfbf5de8","Singapore University of Social Sciences, Singapore","","English"
"2021","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095679127&doi=10.1007%2fs11111-020-00365-3&partnerID=40&md5=17290c1dcbd39721cfd58282928e7b03","Indian Institute of Management Lucknow, Lucknow, 226013, India","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086927876&doi=10.18355%2fXL.2020.13.03.23&partnerID=40&md5=7503b360f4b4ef70064e3dcbe836ec5a","Department of Indian Studies, Faculty of Oriental Studies VNU, University of Social Sciences and Humanities, Hanoi 336 Nguyen Trai Str., Thanh Xuan District, Hanoi, Viet Nam; Sanskrit Studies Centre, Faculty of Archeology, Silpakorn University, Bangkok, Thailand","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101345486&doi=10.1017%2fS0026749X20000281&partnerID=40&md5=73644461daf824b5a8da63549aff284a","Elon University, United States; Georgetown University, Qatar; Cornell University, United States; University of Oklahoma, United States; Williams College, United States; University of Gottingen, Netherlands; Elon University, United States; Georgetown University, Qatar; Elon University, United States; Cornell University, United States; University of Oklahoma, United States; Williams College, United States; University of Gottingen, Germany","","English"
"2020","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087253470&doi=10.1098%2frstb.2019.0431&partnerID=40&md5=62bba97666219f5f93ecce276eb181a1","LEVYNA Laboratory for the Experimental Research of Religion, Masaryk University, Brno, Czech Republic; Department of Anthropology, University of Connecticut, Storrs, CT, United States","Grant Agency of Masaryk University, (MUNI/E/0537/2019); University of Connecticut","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100438101&doi=10.31857%2fS086919080010764-7&partnerID=40&md5=e6869ab912497d95a3c147a8dea2f359","Institute of Oriental Studies, Russian Academy of Sciences, Moscow, Russian Federation","","Russian"
"2020","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090179893&doi=10.1371%2fjournal.pone.0238364&partnerID=40&md5=228567f2666c76c471f09482ab160f92","International Institute for Population Sciences (IIPS), Mumbai, India; Department of Mathematical Demography and Statistics, International Institute for Population Sciences (IIPS), Mumbai, India","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120704357&doi=10.3390%2frel12111021&partnerID=40&md5=b17dbbae4de98b7acccf36d31313ee5f","Department of Asian Studies, Faculty of Humanities, University of Haifa, Abba Khoushy Ave 199, Haifa, 3498834, Israel","European Science Commission?s FP-7 Curie-Skoldowa Actions; European Science Commission’s FP-7 Curie-Skoldowa Actions, (334489); Israel Science Foundation, ISF, (203/21)","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110032076&doi=10.1558%2ffirn.18357&partnerID=40&md5=2c72180d04598f931023b2bf166acf57","Department of Religion Wesleyan University 171 Church Street Middletown, CT, 06459, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136220251&partnerID=40&md5=c3a56f52e3de55d3812f17e5496f4300","University of Calgary, Canada","University of Calgary, U of C, (REB19-0381)","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148138633&doi=10.1002%2f9781118660072.ch20&partnerID=40&md5=858e483d8d07529aaf85212902d97dab","Religion Department, University of Florida, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088566674&partnerID=40&md5=20f9e69e6f568a444ba31559ae67e001","Polish Senior College of Theology and Humanities in Podkowa Leśna, ul. Jana Pawła II 39, Podkowa Leśna, 05-807, Poland","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147920042&doi=10.15407%2forientw2022.04.247&partnerID=40&md5=3c8c9155971171bfaef3027a5294049c","Institute of Philology, Taras Shevchenko National University of Kyiv, 14, Taras Shevchenko Blvd., Kyiv, 01601, Ukraine","","Ukrainian"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136664097&doi=10.1093%2foxfordhb%2f9780199355358.013.34&partnerID=40&md5=df4aad2682c9a40621cd7426d7b33db7","Rijksmuseum, Amsterdam, Netherlands","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141417121&doi=10.1177%2f12063312221130244&partnerID=40&md5=655425535a7887877a5d8e14b3e23382","Universität Leipzig, Germany","Cusanus Werk","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126041690&doi=10.1080%2f01436597.2022.2042679&partnerID=40&md5=00f29fa8ebd28bccee839cd3af2ad52d","Asia Research Institute, National University of Singapore, Singapore","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109954680&doi=10.1558%2ffirn.18353&partnerID=40&md5=7bbc45d66762e76753bec4bd3507f597","Centre College, 600 West Walnut Street Danville, KY, 40422, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148156725&doi=10.1002%2f9781118660072.ch6&partnerID=40&md5=9ce99f9a8eab321ea0642d04f16b8744","Emory University, United States; Department of Religion, Emory University, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078596001&doi=10.1080%2f00856401.2020.1694466&partnerID=40&md5=3dcc0f1931d93ffdfd5233d69dfeab8e","St Antony’s College, University of Oxford, Oxford, United Kingdom","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132539615&doi=10.19272%2f201903804008&partnerID=40&md5=e151975cdbccbd4ebe1488b963d71651","University of Rome “La Sapienza”, Italy","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123019224&doi=10.32598%2fijmtfm.v11i4.33924&partnerID=40&md5=aca6b0972a1aa7cf0c4afccaa96f1977","Department of Forensic Medicine, Faculty of Medicine, Vijayanagar Institute of Medical Sciences, Bellary, India; Department of Forensic Medicine, Faculty of Medicine, Universit of Sultan Zainal Abidin, Kuala Terengganu, Malaysia; Department of Forensic Medicine, Faculty of Medicine, Kasturba Medical College, Mangalore, Manipal Academy of Higher Education, Manipal, India; Department of Forensic Medicine, Faculty of Medicine, Universit of Sultan Zainal Abidin, Kuala Terengganu, Malaysia","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148144056&doi=10.1002%2f9781118660072.ch1&partnerID=40&md5=319c9d2699ab345b2846aaae27a979f6","","","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121674737&doi=10.1186%2fs12939-021-01605-0&partnerID=40&md5=14d9038a1ba95545c020fad6e375f6f7","Society for Applied Studies, Centre for Health Research and Development, New Delhi, India; Department of Global Public Health and Primary Care, University of Bergen, Bergen, Norway; Department of Maternal, Newborn, Child and Adolescent Health, World Health Organization, Geneva, Switzerland; Centre for Intervention Science in Maternal and Child Health, Department of Global Public Health and Primary Care, University of Bergen, Bergen, Norway; Indian Institute of Technology, New Delhi, India; Bergen Centre for Ethics and Priority Setting, Department of Global Public Health and Primary Care, University of Bergen, Bergen, Norway; Cluster for Global Health, Division for Health Services, Norwegian Institute of Public Health, Oslo, Norway","Centre for Intervention Science in Maternal and Child Health, Centre for International Health; Department of Maternal; KnIT; Bill and Melinda Gates Foundation, BMGF; World Health Organization, WHO; Department of Biotechnology, Ministry of Science and Technology, India, DBT; Universitetet i Bergen, UiB; Norges Forskningsråd, (223269); Biotechnology Industry Research Assistance Council, BIRAC","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128757684&partnerID=40&md5=fec0ae819e72565023fa803178a72b85","University of Oxford, United Kingdom","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084855652&doi=10.1177%2f0008429820916152&partnerID=40&md5=89d694a1f0234f2d1b5f4a10c1f441f1","Department of Anthropology UTSC, University of Toronto, ON, Canada","Fonds de Recherche du Québec-Société et Culture, FRQSC","French"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107967525&doi=10.15407%2fORIENTW2020.03.071&partnerID=40&md5=be4b3302ce1d4e66db0a7b7c700fc0b4","Sector Decorative Applied Arts, The National Museum of Ukrainian History, 2, Volodymyrska Str., Kyiv, 01001, Ukraine","","Ukrainian"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096472578&partnerID=40&md5=3a4881c75e9d8c3662595a0be864f40e","Institute for Chemical Engineering, Technical University Graz, Kopernikusgasse 24, Private: Bergwirtstrasse 45, Hart bei Graz, 8075, Austria","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135440957&doi=10.1080%2f17432200.2022.2090307&partnerID=40&md5=bfc52a5b4b033d1ac9f6ecda30d89d25","Theology and Religious Studies Department at Saint Joseph’s University, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131797698&doi=10.1007%2f978-3-030-72204-3_17&partnerID=40&md5=70fecb372563d80bd8d678407c90d8e0","St. Olaf College, USA, Apple Valley, MN, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116043360&doi=10.12681%2fcjp.25053&partnerID=40&md5=11850351d7b94b7ea4e3164ce1b72ef5","CUNY Borough of Manhattan Community College, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107576653&doi=10.1163%2f15728536-06401007&partnerID=40&md5=93931d6d27ba45fa0b678753efe8293f","Florida State University, Tallahassee, FL, United States; Durham University, Durham, United Kingdom","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139502189&doi=10.1007%2fs42240-022-00129-2&partnerID=40&md5=b3d3c5c4c164d95e02a9cacaed840fd2","Elizabethtown College, Elizabethtown, PA, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120781015&partnerID=40&md5=4c2cc4968c12094f013686b6d4018a03","Ludwig Maximilian University, Munich, Germany","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097299394&doi=10.1163%2f22134360-bja10006&partnerID=40&md5=a58a6bdf2ee26f6ba8bc83c7a754085d","Hiroshima University, Hiroshima, Japan","Saint Louis University, SLU; Japan Society for the Promotion of Science, KAKEN","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101300458&doi=10.1007%2f978-3-030-34098-8_1&partnerID=40&md5=2581536dff988e99addbc5a67194edfc","Department of Political Science, LUISS ‘Guido Carli’ University, Rome, Italy; Centre for the Study of Developing Societies, New Delhi, India","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127183837&doi=10.21427%2fX60X-P920&partnerID=40&md5=3272e8e331cbceba195842676c2eb535","Banaras Hindu University, Varanasi, India; Central university of Tamil Nadu, Tamil Nadu, India; Indian Institute of Tourism & Travel Management, Andhra Pradesh, Nellore, India; University of Greenwich, Greenwich, United Kingdom","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142308578&doi=10.1017%2fS0017816022000335&partnerID=40&md5=c89b835ad2bc604bca414d4c11cf24aa","University of St Andrews, United Kingdom","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148191118&doi=10.1002%2f9781118660072.ch22&partnerID=40&md5=4021a376797093c53f8a2b6df1b68e48","McGill University, Montreal, Canada","","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092212016&doi=10.1371%2fjournal.pone.0239139&partnerID=40&md5=2c710397cf5b125e4427e1094f959dfd","Institute of Archaeology, University College London, London, United Kingdom; Graduate School of Human Development and Environment, Kobe University, Kobe, Japan; Department of Statistical Science, University College London, London, United Kingdom; Center for Integrative Ecology, School of Life and Environmental Sciences, Deakin University, VIC, Australia","Horizon 2020 Framework Programme, H2020, (793451)","English"
"2021","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097299147&doi=10.1007%2fs10677-020-10143-7&partnerID=40&md5=4f0e6cee81d6a30bac6d1ed699282f70","Department of Historical, Philosophical and Religious Studies, Umeå University, Umeå, Sweden","","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084359556&doi=10.1080%2f0048721X.2020.1754599&partnerID=40&md5=81b0cc9868526f498b58eb0bc864eb8a","University of Münster, Münster, Germany; Oxford Centre for Hindu Studies, Oxford, United Kingdom","Deutsche Forschungsgemeinschaft, DFG, (411280951)","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144379246&doi=10.1504%2fijplap.2023.127310&partnerID=40&md5=8381c0d11877607bbc72c0da4cf278f4","School of Law, Bennett University, Greater Noida, India","","English"
"2020","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076269290&doi=10.1007%2fs10943-019-00955-y&partnerID=40&md5=622e60d8b03674e24f243aa5c3a0c2d0","Center for Health Policy and Inequalities Research, Duke University, 310 Trent Drive CB 90392, Durham, 27708, NC, United States; Duke University Medical Center and Duke Divinity School, Durham, United States; Research Department, ACE Africa Kenya, Bungoma, Kenya; Development for Cambodian Children, Battambang City, Cambodia; Sahara Centre for Residential Care & Rehabilitation, Hyderabad, India; Stand for Vulnerable Organization (SVO), Addis-Ababa, Ethiopia","John Templeton Foundation, JTF; Saint Louis University, SLU","English"
"2021","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091228493&doi=10.1007%2fs00520-020-05756-8&partnerID=40&md5=1105d94e8a98ca4c6a7306ce4a1421dd","Department of Palliative Medicine, National Health Mission, General Hospital Ernakulam, Kochi, India; Wolfson Palliative Care Research Centre, Hull York Medical School, Allam Medical Building, University of Hull, Hull, HU6 7RX, United Kingdom; Department of Psychiatry, Palliative Care and Psycho Oncology, Believers Church Medical College, Thiruvalla, Kerala, India","","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087320648&doi=10.1097%2fAOG.0000000000003969&partnerID=40&md5=9e75358aa8e05659de5101e8edf6ba87","","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144359219&doi=10.3390%2frel13121157&partnerID=40&md5=21214f862f1d587450ec6fb21a9bb24a","Department of Religious Studies, Chapman University, Orange, 92866, CA, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132449596&doi=10.4103%2fijstd.IJSTD_112_17&partnerID=40&md5=ff497c5c0f423ee6c39a4bcfbbbe1b5d","Department of Psychiatric Social Work, NIMHANS, Karnataka, Bengaluru, India; Department of Pediatrics, Indira Gandhi Institute of Child Health, Karnataka, Bengaluru, India","University Grants Commission, UGC, (1380/(NET-DEC.2013)","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104736484&doi=10.1177%2f0019464621997877&partnerID=40&md5=10879eefdd39dc9f44dbcdf7e2c16ad4","Department of History, University of Delhi, India","Department of History; Chinese Academy of Sciences, CAS; University of Delhi, DU","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088251633&partnerID=40&md5=5300d0dd7de7a9e78d90d393822dc534","Department of Forensic Medicine & Toxicology, BVDUMC & H, Sangli, India; Department of Forensic Medicine & Toxicology, Sri Siddhartha Medical College, Tumkur, India; Department of Forensic Medicine & Toxicology, SSIMS & RC, Davangere, India","","English"
"2020","26","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078182927&doi=10.1016%2fj.cegh.2019.12.023&partnerID=40&md5=274854b85455820607694a4b55444eb9","Centre for the Study of Regional Development, School of Social Sciences, Jawaharlal Nehru University, New Delhi, India; Department of Geography, University of Gour Banga, Malda, India","","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081579759&doi=10.3390%2frel11030119&partnerID=40&md5=3185fbccd337b82eed15cea77a412aa3","Department of Languages and Cultures, Ghent University, Blandijnberg 2, Gent, 9000, Belgium","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101138912&doi=10.25159%2f1947-9417%2f7819&partnerID=40&md5=9af2c8569a9f29027a345dda4278a526","University of South Africa, South Africa","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105435725&doi=10.1177%2f00084298211007825&partnerID=40&md5=b54e3bbbee351f17f422815ac893a707","Université de Montréal, Faculté des arts et des sciences, Montréal, QC, Canada","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112334114&doi=10.1093%2foso%2f9780197552506.003.0005&partnerID=40&md5=1c4765a33ec130f0ce81668fe03d7267","Department of Asian Studies, University of Texas, Austin, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100177741&doi=10.37506%2fijfmt.v14i4.11470&partnerID=40&md5=f0572ba58da07e52c0d47eb708fd2e09","Dept. of Forensic Medicine, Govt. Thiruvannamalai Medical College, India; Dept. of Criminal Law and Criminal Justice Administration, The Tamilnadu Dr. Ambedkar Law University, India; Department Of Forensic Medicine, Kilpauk Medical College, India","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125923136&doi=10.1037%2fpap0000375&partnerID=40&md5=4749a164c32c364431ea50c89992b9c0","School of Human Studies, Ambedkar University Delhi, India","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099938571&doi=10.37506%2fijfmt.v15i1.13386&partnerID=40&md5=a220fed4614683d6d69ddc40ab7fd6c7","Department of Forensic Medicine, Annapoorna Medical College and Hospital, Salem, Tamilnadu, India","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122079801&doi=10.1007%2fs11407-021-09304-9&partnerID=40&md5=3771787bd2ec1f9761640f444e20fee9","Institute for the Cultural and Intellectual History of Asia, Austrian Academy of Sciences, Hollandstraße 11-13, Vienna, 1020, Austria","Religion and Reason in the Vedānta Traditions of Medieval India, (30622)","English"
"2021","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120935812&doi=10.1016%2fj.pmedr.2021.101651&partnerID=40&md5=df3625ca40181efa322ef2cf4583e528","School of Medicine, Faculty of Science, Medicine and Health, University of Wollongong, Wollongong, NSW, Australia; Department of Physical Education, Faculty of Sport and Health Education, Universitas Pendidikan Indonesia, Bandung, Indonesia; Centre for Primary Health Care and Equity, Faculty of Medicine, University of New South Wales, Sydney, NSW, Australia; School of Health and Society, Faculty of the Arts, Social Sciences and Humanities, University of Wollongong, Wollongong, NSW, Australia","","English"
"2021","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107162570&doi=10.3390%2fnu13061926&partnerID=40&md5=74cc5483bc07f369f8c49be33f0f4015","Graduate School of Environmental Studies, Tohoku University, 468-1 Aoba, Aramaki, Aoba-ku, Miyagi, Sendai, 980-0845, Japan; Institute for Agro-Environmental Sciences, National Agriculture and Food Research Organization, 3-1-3, Kannondai, Tsukuba, 305–8604, Japan","Japan Society for the Promotion of Science, KAKEN, (JP17H00794, JP19K20496); Ministry of Education, Culture, Sports, Science and Technology, MEXT","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127262623&doi=10.1007%2fs11407-022-09312-3&partnerID=40&md5=9bf7e62f9ae42dea36b0c98f4068e5c6","Department of Asian Studies, Cornell University, 340 Rockefeller Hall, Ithaca, 14853, NY, United States","","English"
"2020","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074504876&doi=10.1111%2fcdev.13311&partnerID=40&md5=7ca9a8221c94a7f09da992540a89c010","University of California, Berkeley, United States; Yale University, United States","National Science Foundation, NSF;US NSF;USA NSF, (DGE 1752814)","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109077738&doi=10.2478%2fmgrsd-2020-0055&partnerID=40&md5=b1c5c09e0ccdacc1a23f2a1d9fd0e28e","Department of Geography, Punjabi University, Patiala, India; Population Research Centre, Centre for Research in Rural and Industrial Development, Chandigarh, India; University College, Ghanaur, Patiala, India","","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116086899&doi=10.1016%2fj.cptl.2021.09.022&partnerID=40&md5=5d31f5b2ce3b874f98975047c06b0401","Beirut Arab University, Faculty of Pharmacy, P.O. Box: 11, Beirut, 5020, Lebanon; AlAlamein International University, Faculty of Pharmacy, AlAlamein City Main Road, Matrouh, Egypt; University of Wisconsin-Madison, 777 Highland Avenue, Madison, 53705-2222, WI, United States","","English"
"2021","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074332779&doi=10.1080%2f23801883.2019.1678189&partnerID=40&md5=3225229fcade05b7c0c784b7f90e4bd1","Department of Cultural Anthropology, University of Tokyo, Tokyo, Japan","Japan Society for the Promotion of Science, KAKEN, (17J03251)","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125734172&doi=10.1080%2f03017605.2021.2000620&partnerID=40&md5=6fe1e84d2b25cebe56fdf85e77fa3a6c","University of Hyderabad, India","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129513266&partnerID=40&md5=50a0815027e5f5c99c537155723d4fdc","School of Law, University of Kashmir","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086044806&doi=10.1111%2frec3.12367&partnerID=40&md5=3efa98855e2c129757b47827580414d8","Tufts University, Medford, MA, United States","Centre d'Études de l'Inde et de l'Asie du Sud; King's University College; Victoria University, VU","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135226043&partnerID=40&md5=74aa8587cc2bbaa44a11838b26731d8a","Universidad de Valencia, Spain","","Spanish"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143436509&doi=10.1215%2f00666637-9953418&partnerID=40&md5=4e2180e0fb17d95be2361a52b8e8cba7","","Getty Foundation; American Council of Learned Societies, ACLS; European Research Council, ERC","English"
