"Year","Cited by","Link","Affiliations","Funding Details","Language of Original Document"
"2003","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075682659&doi=10.4324%2f9780203360590-31&partnerID=40&md5=005d205752b803e75a605fc2c689e1f8","C.G.Jung Institute, Pittsburgh, United States","","English"
"2006","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60949726789&doi=10.1353%2fearl.2007.0006&partnerID=40&md5=a86a0545b225bccd057c6ab8fccbfef0","Department of Pastoral Theology, Ave Maria University, Naples, FL, United States","","English"
"2012","20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011141920&doi=10.1080%2f0048721X.2012.642575&partnerID=40&md5=dcdbb74585959ecd78d993a9bd067ac1","Seminar fürOrientalistik und Islamwissenschaft, Ruhr-Universität, Bochum, Germany","","English"
"2009","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898338291&partnerID=40&md5=9acc054b16a3fe5a62992c89dfc180de","University of Kent, Canterbury, United Kingdom","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062280836&doi=10.1163%2f18253911-03401001&partnerID=40&md5=73f65b517eb864ccc5002b0d46ebd68e","Université de Tours, Centre d'Études Supérieures de la Renaissance, France","","French"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145095799&doi=10.1057%2f9781137550644_2&partnerID=40&md5=79d261b9814255a5d2723b3056a6751a","University of Central Florida, Associate Professor, United States","","English"
"2016","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945242285&doi=10.1080%2f0048721X.2015.1072589&partnerID=40&md5=e70c3b01b4cbbcdbfb6e6b92690fa796","Department of Religious Studies, University of California Santa Barbara, Humanities and Social Sciences Building, Santa Barbara, 93106-3130, CA, United States","Nederlandse Organisatie voor Wetenschappelijk Onderzoek, NWO","English"
"2007","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892816133&doi=10.1007%2f978-1-4020-5861-5_12&partnerID=40&md5=f223e570ce6b7a4564a160527ab5bb24","University of Notre Dame, Notre Dame, IN, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075020983&doi=10.1080%2f09503110.2019.1682864&partnerID=40&md5=f2537b371c2e8e0114bbb6cb0001ea5b","","Horizon 2020 Framework Programme, H2020, (693418); Nederlandse Organisatie voor Wetenschappelijk Onderzoek, NWO, (NWO VICI-Rose 277-30-002)","English"
"2010","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954238632&doi=10.1080%2f10457097.2010.489470&partnerID=40&md5=f373e9c259a518d1746fef9cc65c347a","Department of Political Science, Eastern University, United States","","English"
"2012","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922760860&doi=10.1093%2facprof%3aoso%2f9780199552870.003.0017&partnerID=40&md5=3b342739308a3882dc770d5bed5d19e9","Jesuit Faculty of Theology, Brussels, Belgium","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144957259&doi=10.2143%2fAUG.72.1.3290926&partnerID=40&md5=f8f290f302b45f3dabb511b3c1f8226c","KU Leuven, Faculty of Theology and Religious Studies, Research Unit of History of Church and Theology, Belgium","","English"
"2004","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070134937&doi=10.1007%2fBF02780515&partnerID=40&md5=857d733b4b28cc5997212cebff250e66","","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146454932&doi=10.1163%2f2451859X-12340014&partnerID=40&md5=26645c6ce5b8d6264d1166ab830f837e","Goddard College, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109857149&partnerID=40&md5=1704c8adcc46eec7db2555d536abe00a","Università degli Studi di Pavia, Italy","","Italian"
"2002","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60949253787&partnerID=40&md5=af918651e2f1166694205235229d8b51","","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101217909&doi=10.14315%2fevth-2019-790510&partnerID=40&md5=e64bfa59360f3fb58e85549d2d6679c4","","","German"
"2015","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923093518&doi=10.1080%2f19342039.2015.988061&partnerID=40&md5=038d3e9c310aa789a619f6f49e22b5d8","Pace University in New York, United States","","English"
"2012","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864718445&doi=10.1017%2fS0036930612000105&partnerID=40&md5=009594830998b7407deddb58861d8d69","Keble College, University of Oxford, Oxford OX1 3PG, United Kingdom","","English"
"2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939823446&partnerID=40&md5=08d02cfbfd4819e87b6724b4aa356447","Department of Comparative and Historical Study of Religion, University of Groningen, Netherlands","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085953216&doi=10.5840%2fphiltoday202049326&partnerID=40&md5=971e32015e0fd0bd41078c3d55893445","Sapienza Università di Roma, Italy","","English"
"2003","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997995435&doi=10.1177%2f0142064X0302500306&partnerID=40&md5=82a32b9d851fa9ef1c8dfa0a5b13f0a6","Department of Religion, Duke University, Durham, NC 27708-0964, United States","","English"
"2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907686156&doi=10.1515%2fang-2014-0033&partnerID=40&md5=b67cf65753327d2fa565626b12f5e32c","Universität St. Gallen, Switzerland","","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111706688&partnerID=40&md5=0d6757b3fdd58951f671424bf6b08c21","Filozofski Fakultet, Univerzitet U Beogradu","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049368953&partnerID=40&md5=75d44216d7b5c7025a719b6cb427ce63","Universiti di Messina, Italy","","Italian"
"2012","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978286381&doi=10.1179%2f1355835813Z.0000000004&partnerID=40&md5=de2091ada805121b83e5dde95c54bf76","Hebrew University of Jerusalem, Israel","","English"
"2017","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014867021&doi=10.1017%2fS0028688516000448&partnerID=40&md5=b33998d0d134d8a9a6ff7e1f2693a055","École Pratique des Hautes Études, Section des Sciences Religieuses, Sorbonne, 17 rue Victor Cousin, Paris, 75005, France","","English"
"2011","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954614544&doi=10.1093%2fjts%2fflr033&partnerID=40&md5=6fb538e143fc4259e1e05c55620fac0a","Baylor University, United States","","English"
"2017","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975225038&doi=10.1007%2fs10943-016-0271-2&partnerID=40&md5=307afc19c24b0ff0395f31fdc7ad50d0","Newfoundland and Labrador Centre for Applied Health Research, Memorial University of Newfoundland, 300-95 Bonaventure Avenue, St. John’s, A1B 2X5, NL, Canada","","English"
"2017","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040365883&doi=10.5944%2fendoxa.40.2017.19007&partnerID=40&md5=1db910aa23745a0c429fc30fd7ab456b","Departamento de Historia de la Filosofía, Estética y Teoría Del Conocimiento, Facultad de Filosofía, Universidad Complutense de Madrid, Ciudad Universitaria, Madrid, 28040, Spain","Hegel und der Staat, (respectivamente1)","Spanish"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129352966&doi=10.4324%2f9781315226804&partnerID=40&md5=9cdd97078b7973a355b632f03d531c58","Artificial Intelligence at Homerton College, University of Cambridge, United Kingdom; London School of Economics, United Kingdom","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068234689&doi=10.1177%2f0021140019849385&partnerID=40&md5=a5dd09f6a3b1a1d5ebe147f038b0080c","Georgia Gwinnett College, 1000 University Center Lane, Lawrenceville, 30043, GA, United States","","English"
"2017","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062516354&doi=10.4324%2f9781315584829&partnerID=40&md5=9911a9694a5feb0e1aa2a83e2c04e631","","","English"
"2015","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988231414&doi=10.1177%2f0191453714559533&partnerID=40&md5=d4fb8a2d3cff74a90c5cf2949b6e19b9","Griffith University, QLD, Australia","","English"
"2016","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110195597&doi=10.4324%2f9781315568188&partnerID=40&md5=8f4f25607921d19e73b4a77672a16126","University of Wales Trinity Saint David, United Kingdom","","English"
"2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449890977&doi=10.1163%2f187247109X454431&partnerID=40&md5=b8b3e70e2f61ea4faf303d45b7ed332f","","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066266028&doi=10.7146%2frt.v0i69.112756&partnerID=40&md5=dcaf2c350b14ed4c87c458aead52fbf3","Institut for Tværkulturelle Og Regionale Studier, Københavns Universitet, Denmark","","Danish"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138693199&doi=10.3390%2frel13090834&partnerID=40&md5=4b3d32516d8eb5639fe29af9ea6917dd","Faculty of Philosophy and Social Sciences, Catholic University of Portugal, Braga, 4710-362, Portugal","Fundação para a Ciência e a Tecnologia, FCT, (UIBD/00683/2020)","English"
"2004","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-2542526134&doi=10.1086%2f380852&partnerID=40&md5=15b0b8de53a308f3830fceafbf2cb41b","Universität Konstanz, Bibliothek, 78457 Konstanz, Germany","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875167776&partnerID=40&md5=02ae5012a6d427d08a80ac2d5767179f","not available, FR-69005 Lyon, 9, Bd. des Castors, France","","Italian"
"2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924444995&doi=10.4067%2fS0049-34492014000400003&partnerID=40&md5=49293c6ea4844295152242299e7206bc","Universidad Nacional De Cuyo, Argentina","","Spanish"
"2006","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846160601&doi=10.1007%2fs11153-006-0005-6&partnerID=40&md5=b7545aa9993ff0298a4e8f2b8a14809b","University of Notre Dame, Notre Dame, IN, United States","","English"
"2013","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981341008&doi=10.6184%2fTKR201306-2&partnerID=40&md5=0362f0c76960e21e5dbebcb477392a86","Department of English and Comparative Litetature, National Taipei University of Technology, Taiwan","","English"
"2010","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954224483&doi=10.1080%2f10457097.2010.489476&partnerID=40&md5=798c15860ea11e252266bd0f90781b2b","Department of Politics, Catholic University of America, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096671011&partnerID=40&md5=1dbea77a2373a75ce7bf9a7953fca773","Institute for Historical Studies, Bulgarian Academy of Sciences, 52 Shipchenski Prohod St., bl. 17, Sofia, 1113, Bulgaria","","Russian"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127270112&doi=10.1177%2f00405736211065468&partnerID=40&md5=516ffdc5799e98f02a548f5dc2973224","University Press of Kansas, United States","","English"
"2020","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079651586&doi=10.1016%2fj.polgeo.2020.102159&partnerID=40&md5=b0ddfb8c0ea262d8fc19128e0fc76b25","Department of Geography, University of Zurich, Winterthurerstrasse 190, Zurich, CH-8057, Switzerland; School of Geography, Trinity College Dublin, Ireland","","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087030945&doi=10.1093%2fjts%2fflz168&partnerID=40&md5=885ee97675d386008e0f7ad05ffa2eb5","South University","","English"
"1966","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953986892&doi=10.1080%2f00062278.1966.10596469&partnerID=40&md5=fd5e8c46f625871b0571a74c9d02d3c1","Heverlee-Leuven, Belgium","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063742402&doi=10.1163%2f15700720-12341373&partnerID=40&md5=76c11a3ceef7f84b61c9c422d6320c54","Department of Religion, Colorado College, United States","","English"
"2006","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65849092361&partnerID=40&md5=a1e1ed252c500864989e5740755d5c4e","","","Czech"
"2013","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890463443&doi=10.3138%2fjrpc.25.3.372&partnerID=40&md5=7a7ab55f431f6bc53927505962ec52b3","New York University, United States","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028916048&partnerID=40&md5=95b9fb7c7f70a0f0a69b735a3b95afc1","","","English"
"2010","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957643785&partnerID=40&md5=3d88f1361aa0f02a0c17bb1da259f079","Atilim Üniversitesi, Endüstri Mühendisliǧi Bölümü, Güzel Sanatlar Fakültesi, Turkey","","Turkish"
"2013","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901024297&doi=10.1484%2fJ.SE.1.103826&partnerID=40&md5=669880d21f61f21ece8e5a46412d2f6f","","","German"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120920408&doi=10.1163%2f18778372-12340004&partnerID=40&md5=fa31ed3bb68341539bdeb5c6f0264859","Centre National de la Recherche Scientifique, Université de Paris Sciences et Lettres, Laboratoire d'Études sur les Monothéismes, France","","French"
"2016","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954522040&doi=10.1017%2fS0017816015000486&partnerID=40&md5=098bd865f28f159c8c81f79a2b0bf691","Ben-Gurion University of the Negev, Israel","","English"
"2014","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906491263&doi=10.4324%2f9781315745916-7&partnerID=40&md5=67f14c316e69e4b16623c09184435a0a","Universität Leipzig, Germany","","English"
"2022","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136299632&doi=10.15382%2fsturI2022100.88-113&partnerID=40&md5=dd205a94194b8080bc7a663c025993d1","Department of Philosophy and Religious Studies, St. Tikhon’s University for the Humanities, Moscow, Russian Federation","Russian Foundation for Basic Research, РФФИ, (21-011-44030)","Russian"
"2011","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959711177&doi=10.1163%2f157338411X12870596615359&partnerID=40&md5=2fbb9087692da2af0b4d58a3a8c02e04","United Nations High Commissioner for Refugees, Kabul, Afghanistan","","English"
"2020","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090159736&doi=10.5380%2fdma.v54i0.69275&partnerID=40&md5=58f72dec9a2af71e48c781aee2ab5330","Instituto Oceanográfico, Universidade de São Paulo (USP), São Paulo, SP, Brazil; Instituto de Energia e Meio Ambiente, Universidade de São Paulo (USP), São Paulo, SP, Brazil; Programa de Pós-Graduação em Planejamento e Gestão do Território, Universidade Federal do ABC (UFABC), São Paulo, SP, Brazil","","Portuguese"
"2011","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857613977&doi=10.1080%2f13825577.2011.626934&partnerID=40&md5=5d91f3bfde35927cc6bf04f73613931f","West University of Timisoara, Timisoara, Bd. Parvan 4, Romania; Department of English, University of Szeged, 6722 Szeged, Egyetem u. 2, Hungary","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146459383&doi=10.1163%2f2451859X-12340112&partnerID=40&md5=10131933d03d443a8e1189597875b44a","Champlain College, Burlington, VT, United States","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045681930&partnerID=40&md5=9fddb8c99733e4c6e5ac3d62fb2215ee","Universidad de Valladolid, Spain","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132515968&doi=10.19272%2f201903802016&partnerID=40&md5=1e70433505e7670e97e746773ebdbbfa","Kyoto University, Japan; The University of Tokyo, Japan","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075515981&doi=10.1590%2f2316-4018589&partnerID=40&md5=d06e9ce20d9aae715a812b38f1a9d1f5","Universidade Federal de Mato Grosso do Sul (UFMS), Campo Grande, MS, Brazil","","Portuguese"
"1990","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966035504&doi=10.1163%2f157007290X00045&partnerID=40&md5=48466f2d7dbb4f6a485a85234c6b481e","Wenham, Mass., 255 Grapevine Road, United States","","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134442245&doi=10.1093%2foxfordhb%2f9780190050993.013.18&partnerID=40&md5=6ecfe1342eb56ed9aa787bbd14808758","Waseda University, Japan; University of Washington, United States","","English"
"2011","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82955222285&doi=10.1017%2fS0028688511000178&partnerID=40&md5=7eaa2d865b9b5e6ed06e767c76bc4c80","Wolfson College, University of Oxford, Oxford OX2 6UD, Linton Road, United Kingdom","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043232639&doi=10.1111%2f1468-5922.12394&partnerID=40&md5=2a5930c48133a65b2a29728b92dfd591","Madison, WI, United States","","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879296964&partnerID=40&md5=fe6ec0c7f0e04bb88f040553699dbf0d","Faculteit Godgeleerdheid, Katholieke Universiteit Leuven, Belgium","","French"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118290115&doi=10.25985%2fPI.14.1.13&partnerID=40&md5=174d4acc8399c4106db2cef97935bf66","","","Latin"
"2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349614642&partnerID=40&md5=bdf3939f99a5a46d8583feb62754015d","Vrije Universiteit Amsterdam, Netherlands; Universiteit Van Stellenbosch, South Africa","","Dutch"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086544681&doi=10.4324%2f9781315539706-23&partnerID=40&md5=787704b998e20e93c7d1aa56d681f6ae","Rice University, United States","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139680313&doi=10.4324%2f9781315448602-11&partnerID=40&md5=128a0294de6e07d16d67fa199d9a3fb7","Kokoro Research Center, Kyoto University for Clinical Psychology, Japan; IAAP, Japan","","English"
"2017","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018796540&doi=10.1080%2f0048721X.2017.1316357&partnerID=40&md5=4236afb6a680434952334f5828c529a6","Department of Theology, University of Notre Dame, Notre Dame, United States","","English"
"2014","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954588005&partnerID=40&md5=8e7fd036666b7f37d4b782777043b182","Department of Iranian Studies, Yerevan State University, Armenia","","English"
"2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029433966&partnerID=40&md5=3bb7a5a78ddeb49e7ba77c10faf4e25b","Moscow, Russian Federation","","Russian"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120976455&doi=10.5922%2f2225-5346-2021-4-6&partnerID=40&md5=40dce018eba769c2684a9cd64a115e81","Immanuel Kant Baltic Federal University, 14 A. Nevsky St., Kaliningrad, 236016, Russian Federation","","Vietnamese"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021805792&doi=10.31820%2ff.29.1.2&partnerID=40&md5=5a12dcd4f08826f83de0cfbf47d46f83","Zagreb, Croatia","","Croatian"
"2020","37","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033396509&doi=10.1007%2fs11229-017-1608-4&partnerID=40&md5=778a3fca5747286f5a25af2a3f8211af","King’s College London, London, United Kingdom","King’s College London","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134276456&doi=10.1515%2f9783110449242&partnerID=40&md5=d0f71708951e8ded83f38e6ec72a4e2a","Harvard University, Cambridge, MA, United States; Rice University, Houston, TX, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140448114&doi=10.1080%2f2222582X.2021.1880954&partnerID=40&md5=410661a2719261ca9f815ad04369b815","Stellenbosch University, South Africa","","English"
"2004","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43249200554&doi=10.1017%2fS0034670500038857&partnerID=40&md5=a91a2a48252f6cb5f4ed920f4822f790","","","English"
"2019","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063234503&partnerID=40&md5=2a111a91af2c935ad076ad82b6ec04c1","School of Geography and Development, University of Arizona, United States; Department of Social Sciences, Northwest Vista College, United States","","English"
"2010","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950346984&doi=10.3989%2farbor.2010.742n1102&partnerID=40&md5=ed30518d0c5d8ec063b5ea765390312e","Facultad de Filosofía, Universidad de Murcia, Spain","","Spanish"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106512205&doi=10.4324%2f9781315588414-2&partnerID=40&md5=ca3f9a962e572df7fab32a74d31ffa16","Humboldt University, Berlin, Germany","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145158201&doi=10.1057%2f9781137001313_1&partnerID=40&md5=728789dd4f62b643dfbcaa9f77865fad","University of Nicosia, Cyprus","","English"
"2010","29","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898314194&partnerID=40&md5=da09c6b6770867139208ed4dae51db67","École Pratique Des Hautes Études Paris Sorbonne), France","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101498479&doi=10.14746%2feip.2020.2.5&partnerID=40&md5=a9f7a14cb4bb83bc0169d2a9fc24da82","Pontificia Universitas Gregoriana, Centro Studi Cristiani Vegetariani, Italy","","English"
"2007","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650501829&doi=10.1515%2fZAC.2006.032&partnerID=40&md5=fc9d04fdb752fde644e549f575f1f3f7","Chicago, IL, 6535 N. Richmond, United States; Center for Advanced Judaic Studies, Philadelphia, PA 19106, 420 Walnut Street, United States","","English"
"2009","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028968756&doi=10.4324%2f9780203864517-19&partnerID=40&md5=2cbe357a0a1a512e0a5dbf85d7ac0f2a","Haverford College, Haverford, PA, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117238423&doi=10.1080%2f0013838X.2021.1984087&partnerID=40&md5=4c83596a3c0d6036a0ff2c320b9ca97e","Institute of English Studies, University of the Punjab, Lahore, Pakistan; Leiden University Centre for the Arts in Society, Leiden, Netherlands","","English"
"2017","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037689582&doi=10.1163%2f15700720-12341318&partnerID=40&md5=c488f1a5a719a16db9b33e599fd89d80","Uppsala University, Sweden","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124673579&doi=10.31902%2ffll.36.2021.10&partnerID=40&md5=d3f143d80a171f6bec377fef84631c37","Filološki fakultet, Univerzitet u Beogradu, Serbia","","Bosnian"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091346299&doi=10.17395%2f96082&partnerID=40&md5=866b3fa2788290d2e1cabe5c059ae3df","Università Ca’ Foscari, Dorsoduro 3484/D,, Calle Contarini, Venezia, 30123, Italy","","Italian"
"2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147892147&doi=10.1163%2f2451859X-00801005&partnerID=40&md5=34d3bc2197d133bd3c34dc79ed7546a9","University of Bergen, Bergen, Norway","","English"
"2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859174632&doi=10.1080%2f00332925.2012.650043&partnerID=40&md5=63eebd726e9f503d9e27850d0594697d","","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100550259&doi=10.1007%2f978-3-030-37602-4_13&partnerID=40&md5=50cb64b36d114c665a4b3229ca72f4c1","Leiden University, Leiden, Netherlands","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100571978&doi=10.1007%2f978-3-030-37602-4_4&partnerID=40&md5=70f7f5a9a458260cf7262bcd17db1ece","University of Nottingham, Nottingham, United Kingdom","","English"
"2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905507105&partnerID=40&md5=6422e3678d763bd3d411e589760ef301","Friedrich-Schiller-Universität Jena, Theologische Fakultät, Fürstengraben 6, Jena, 07743, Germany","","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097438137&doi=10.32925%2ftday.2020.38&partnerID=40&md5=a15861a75a0ceea57d3ab3809a6db5ab","Yeditepe Üniversitesi Türk Dili ve Edebiyatı Öğretmenliği Bölümü, Turkey","","Turkish"
"1999","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033130018&doi=10.1037%2f1093-4510.2.2.102&partnerID=40&md5=90d44aed4495fa94bcb0bfd3fe5cf6ac","Department of Psychiatry, New York University-Bellevue Medical Center, United States","","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874900465&partnerID=40&md5=3c8a290c48cc88b2315daa40d77f77b8","Department of Persian Literature, Tabriz branch, Islamic Azad university, Tabriz, Iran","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146474969&doi=10.1163%2f2451859X-12340024&partnerID=40&md5=82675fd8749e697f023d2814d0ad77c7","Protestant Theological University, Amsterdam, Groningen, Netherlands","","English"
"2010","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926990325&doi=10.1017%2fCHOL9780521764407.032&partnerID=40&md5=ac634c6068f4c5fc28ac27532d32cfa9","Department of Philosophy, University of Padua, Italy","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016769020&doi=10.6018%2fdaimon%2f271271&partnerID=40&md5=600bb25c6ce2817ec7ea89ab85319c60","Université Paris 1 Panthéon Sorbonne, France","","French"
"2018","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060656750&partnerID=40&md5=c148f37d7963dfd10bcd700e8666a19c","University of Constantinus, Slovakia; University of Presov, Slovakia","Agentúra na Podporu Výskumu a Vývoja, APVV, (APVV-16-0116)","English"
"2006","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61249125329&partnerID=40&md5=3531bd04b4623a0de103c9c0388b1640","10154 Torino, via Paisiello, 76, Italy","","Italian"
"2010","23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77149139142&doi=10.1163%2f157007209X453331&partnerID=40&md5=27124f25b0745d89d39559e6cb8903f5","Ruprecht-Karls Universität Heidelberg, Wissenschaftlich-Theologisches Seminar, 69117 Heidelberg, Kisselgasse 1, Germany","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092055852&doi=10.33280%2f2310-3817-2016-4-1-54-69&partnerID=40&md5=66faa7f365bb346adacc6746d82a5640","","","English"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895196962&doi=10.3917%2frspt.954.0835&partnerID=40&md5=102b0c5ecbc69d19e285858dc8c76ac4","B-1040 Bruxelles, 32, rue des Érables, Belgium","","French"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120753638&doi=10.46586%2fER.11.2020.9222&partnerID=40&md5=35c0bbdedad57cfe1c64765442cabc2b","Göttingen Academy of Sciences and Humanities, Germany","Horizon 2020 Framework Programme, H2020, (725519)","English"
"2008","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858678429&doi=10.1080%2f15027570802172840&partnerID=40&md5=9ffc8aa9124ba6571352c7e43e83bde3","Department of Religious Studies, Arizona State University, Tempe, AZ, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092502115&doi=10.1080%2f00111619.2020.1822772&partnerID=40&md5=e14e5fb566c7d78802d2470bbc04146a","Department of Education, Universidad Internacional de la Rioja (UNIR), Spain; Department of Anthropology, Oxford Brookes University, United Kingdom; Department of Modern Languages, Universidad de Alcalá, Spain","","English"
